School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Florida,Univ South Florida,"CHM 2046L
AND CHM 2046","GENERAL CHEM II LABORATORY
AND GENERAL CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
GERMANY,"OvGu, Magdeburg",UM 700059,INORGANIC AND ORGANIC CHEM,"CHEM 1200
AND CHEM 1100","CHEMISTRY II
AND CHEMISTRY I","4.0
AND 4.0"
Georgia,Clark Atlanta Univ,CCHE 112,GENERAL CHEMISTRY II & RECITAT,CHEM 1200,CHEMISTRY II,4.0
Georgia,Clark Atlanta Univ,"CCHE 112
AND CCHE 112L
AND CCHE 211
AND CCHE 211L","GEN CHEM II & RECITATION
AND GENERAL CHEMISTRY II LAB
AND ANALYTICAL CHEMISTRY I
AND ANALYTICAL CHEMISTRY LAB",CHEM 1200,CHEMISTRY II,4.0
Georgia,Clark Atlanta Univ,"CCHE 112L
AND CCHE 112","GENERAL CHEM II LAB
AND GEN CHEM II & RECITATION",CHEM 1200,CHEMISTRY II,4.0
Georgia,Morehouse College,"HCHE 112
AND HCHE 112L","ELEMENTARY INORGANIC CHEMISTRY
AND ELEM INORGANIC CHEM LAB",CHEM 1200,CHEMISTRY II,4.0
Georgia,Morehouse College,"HCHE 112L
AND HCHE 112","ELEM INORGANIC CHEM LAB
AND ELEM INORGANIC CHEMISTRY",CHEM 1200,CHEMISTRY II,4.0
Georgia,Spelman College,"HCHE 112L
AND HCHE 112","INORGANIC CHEMISTRY LAB
AND INORGANIC CHEMISTRY",CHEM 1200,CHEMISTRY II,4.0
Georgia,Spelman College,"SCHE 112L
AND SCHE 112","GENERAL CHEMISTRY II LAB
AND GENERAL CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Georgia,University of North Georgia,"CHEM 1212K
AND CHEM 1211K","PRINCIPLES OF CHEMISTRY II
AND PRINCIPLES OF CHEMISTRY I","CHEM 1200
AND CHEM 1100","CHEMISTRY II
AND CHEMISTRY I","4.0
AND 4.0"
Georgia,University of West Georgia,"CHEM 1212
AND CHEM 1212L","PRINCIPLES OF CHEMISTRY II
AND PRINCIPLES OF CHEMISTRY II LAB",CHEM 1200,CHEMISTRY II,4.0
Hawaii,Univ Hawaii At Manoa,"CHEM 162
AND CHEM 162L","GENERAL CHEMISTRY II
AND GENERAL CHEMISTRY LAB II",CHEM 1200,CHEMISTRY II,4.0
INDIA,Sri Sai Ram Engr. College,CY 1151,CHEMITRY II,CHEM 1200,CHEMISTRY II,4.0
ITALY,Politecnico Di Torino,CHEM 06,CHEMISTRY,"CHEM 1200
AND CHEM 1100","CHEMISTRY II
AND CHEMISTRY I","4.0
AND 4.0"
Idaho,Coll Southern Idaho,"CHEM 112L
AND CHEM 112","PRINCIPLES OF CHEM II LAB
AND PRINCIPLES OF CHEM II",CHEM 1200,CHEMISTRY II,4.0
Illinois,City Colleges of Chicago,CHEM 203,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Illinois,Illinois Central C,CHEM 132,GENERAL CHEMISTRY,CHEM 1200,CHEMISTRY II,4.0
Illinois,Knox College,"CHEM 102L
AND CHEM 102","LABORATORY
AND GENERAL CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Illinois,Northwestern University,"CHEM 182-0
AND CHEM 172-0","ADVANCED GENERAL CHEM LAB
AND ADVANCED PHYSICAL CHEMISTRY",CHEM 1200,CHEMISTRY II,4.0
Illinois,Oakton Cmty College,CHM 122,GENERAL COLLEGE CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Illinois,Triton College,CHM 141,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Illinois,Wm Rainey Harper Col,CHM 122,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Indiana,Indiana-Purdue Univ,CHEM-C 106,PRINCIPLES OF CHEMISTRY II,CHEM 1200,CHEMISTRY II,3.0
Indiana,Purdue Univ W Lafyte,CHM 116,GENERAL CHEMISTRY,CHEM 1200,CHEMISTRY II,4.0
Indiana,Purdue Univ W Lafyte,CHM 124,GENERAL CHEM FOR ENGR II,CHEM 1200,CHEMISTRY II,4.0
Indiana,Univ Of Notre Dame,"CHEM 116L
AND CHEM 116","GEN CHEM LAB II
AND GEN CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Iowa,Grinnell College,CHM 210,INORG & ANALY CHEMISTRY W/LAB,CHEM 1200,CHEMISTRY II,4.0
Iowa,University Of Iowa,CHEM 1120,PRINCIPLES OF CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Kansas,Fort Hays State Univ,"CHEM 122L
AND CHEM 122","UNIVERSITY CHEMISTRY LAB II
AND UNIVERSITY CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Kentucky,Western Kentucky Uni,"CHEM 222
AND CHEM 223","COLLEGE CHEMISTRY II
AND LAB COLLEGE CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Louisiana,Delgado Cmty Coll,"CHEM 144
AND CHEM 142","CHEMISTRY II LAB (SCIENCE MAJ)
AND CHEMISTRY II (SCIENCE MAJORS)",CHEM 1200,CHEMISTRY II,4.0
Louisiana,Tulane University,"CHEM 118
AND CHEM 108","GENERAL CHEMISTRY II LAB
AND GENERAL CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Louisiana,Xavier Univ La,"CHEM 1021L
AND CHEM 1020
AND CHEM 1020D","GENERAL CHEMISTRY II LAB
AND GENERAL CHEMISTRY II
AND GENERAL CHEMISTRY II DRILL",CHEM 1200,CHEMISTRY II,4.0
MALAYSIA,Universiti Tenaga Nasional,CHEF 124,CHEMISTRY 2,CHEM 1200,CHEMISTRY II,4.0
Maine,Bates College,CHEM 108A,CHEMICAL REACTIVITY,CHEM 1200,CHEMISTRY II,4.0
Maine,Colby College,CH 142,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Maine,Univ New England,CHE 111,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Maine,Univ Southern Maine,"CHY 116
AND CHY 115","LABORATORY TECHNIQUES II
AND PRINCIPLES OF CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Maine,University Maine,"CHY 124
AND CHY 122","MOL BASIS CHEM CHANGE LAB
AND MOLECULAR BASIS CHEM CHANGE",CHEM 1200,CHEMISTRY II,4.0
Maryland,Anne Arundel C C,CHE 112,GENERAL CHEMISTRY 2,CHEM 1200,CHEMISTRY II,4.0
Maryland,Hagerstown Community College,CHM 104,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Maryland,Harford Cmty Coll,CHEM 112,GENERAL CHEMISTRY IIA,CHEM 1200,CHEMISTRY II,4.0
Maryland,Howard Cmty College,CHEM 102,GEN INORGANIC CHEM W/LAB II,CHEM 1200,CHEMISTRY II,4.0
Maryland,Montgomery Coll Rckvlle,CH 102,PRINC OF COLLEGE CHEM II,CHEM 1200,CHEMISTRY II,4.0
Maryland,U S Naval Academy,SC 112,FOUNDATIONS OF CHEM II,CHEM 1200,CHEMISTRY II,4.0
Maryland,Univ Maryland-Baltimore Co,"CHEM 102L
AND CHEM 102","INTRO CHEMISTRY LAB I
AND PRINCIPLES OF CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Maryland,Washington College,CHE 112,HONORS GEN CHEM II W/LAB,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Becker Clg Leicester,"CHEM 1002
AND CHEM 1002L","CHEMISTRY II
AND CHEMISTRY II LAB",CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Berkshire Cmty Coll,CHM 102,INTRODUCTORY CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Boston University,CH 102,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Bristol Communty Col,CHM 114,FUNDAMENTALS OF CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Bunker Hill Cmty Col,CHM 202,GENERAL CHEM II/LAB,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Cape Cod Cmty Coll,CHM 102,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Cape Cod Cmty Coll,CHM 152,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Clark Univ,CHEM 102,INTRO TO CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Elms College,CHE 122,GENERAL CHEM II W/LAB,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Greenfield Cmty Coll,CHE 112,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Harvard University,CHEM E-1B,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Massasoit Cmty Coll,CHEM 152,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Middlesex C C Ma,CHE 132,COLLEGE CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,North Shore C C,CHE 104,GENERAL CHEM 2,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Northeastern University,"CHEM 1215
AND CHEM 1214","GENERAL CHEMISTRY 2 LAB
AND GENERAL CHEMISTRY 2",CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Northeastern University,"CHM 1016
AND CHM 1015","CHEMICAL PRINCIPLES 2 LAB
AND CHEMICAL PRINCIPLES 2",CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Northeastern University,CHM 1132,GENERAL CHEMISTRY 2,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Northern Essex C C,CHM 122,GENERAL CHEM II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Quinsigamond C C,CHM 104,PRINCIPLES OF CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Quinsigamond C C,CHM 124,PRINC OF CHEM FOR ENGRS II,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Simons Rock Clg Bard,"CHEM 101
AND CHEM 101L","CHEMISTRY II
AND CHEMISTRY II LAB",CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Springfield Tech C C,CHEM 203,GENERAL CHEMISTRY 2,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Springfield Tech C C,"CHM 112L
AND CHM 112","LAB: GEN CHEM 2
AND GEN CHEM 2",CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Suffolk University,"CHEM 112AE
AND CHEM L112B","GENERAL CHEMISTRY
AND GENERAL CHEMISTRY LAB",CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Tufts University,CHEM 0012,GENERAL CHEMISTRY,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Univ Mass Dartmth,"CHM 152
AND CHM 162","PRINCIPLES OF MODERN CHEM II
AND INTRO APPLIED CHEM II",CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Univ Mass Lowell,"CHEM 1220
AND CHEM 1240L","CHEMISTRY II
AND CHEMISTRY II LAB",CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Univ Mass Lowell,"CHEM 1240L
AND CHEM 1360","CHEMISTRY II LABORATORY
AND HONORS CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Univ Mass at Amherst,CHEM 112,GEN CHEM-SCI,CHEM 1200,CHEMISTRY II,4.0
Massachusetts,Univ Mass at Amherst,CHEM 122H,GENERAL CHEMISTRY,CHEM 1200,CHEMISTRY II,4.0
Michigan,Michigan Tech,"CH 1160
AND CH 1161","UNIVERSITY CHEMISTRY II
AND UNIVERSITY CHEMISTRY LAB II",CHEM 1200,CHEMISTRY II,4.0
Michigan,Oakland Comm Coll,CHE 1520,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Michigan,Southwstrn Mich Coll,CHEM 102,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Michigan,Univ Detroit Mercy,CHM 1080,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,3.0
Michigan,Univ Mich Ann Arbor,"CHE 230
AND CHEM 215","MAT & ENERGY BALANCES
AND STRUCT & REACT II",CHEM 1200,CHEMISTRY II,4.0
Minnesota,St Olaf College,CHEM 126,CHEMICAL REACTIONS W/ LAB,CHEM 1200,CHEMISTRY II,4.0
Minnesota,Univ Minnesota Mpls,"CHEM 1062
AND CHEM 1066","CHEMICAL PRINCIPLES II
AND CHEMICAL PRINCIPLES II LAB",CHEM 1200,CHEMISTRY II,4.0
Minnesota,Univ of St Thomas,CHEM 112,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Minnesota,University of Northwestern,"CHE 1022
AND CHE 1022L
AND CHE 1121
AND CHE 1121L","PRINCIPLES OF CHEMISTRY II
AND PRINCIPLES OF CHEMISTRY II LAB
AND GENERAL CHEMISTRY I
AND GENERAL CHEMISTRY I LAB","CHEM 1200
AND CHEM 1100","CHEMISTRY II
AND CHEMISTRY I","4.0
AND 4.0"
Missouri,Missouri Univ. Sci & Tech,"CHEM 4
AND CHEM 3","INTRO/LAB SAFETY & HAZ MAT
AND GENERAL CHEMISTRY",CHEM 1200,CHEMISTRY II,4.0
Missouri,Northwst Mo St Univ,"CHEM 24117
AND CHEM 04116","GENERAL CHEMISTRY II LAB
AND GENERAL CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Missouri,St Charles Cnty C C,"CHEM 114
AND CHEM 111","GENERAL CHEM II LAB
AND GENERAL CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
Missouri,St Louis Cc Florisant Valley,CHM 106,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
Montana,Montana Tech Of U M,CHEM 1066,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,3.0
New Hampshire,Manchester Comm. College,CHEM 116,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Hampshire,New England College,CH 2120,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Hampshire,U New Hmpshr Manches,CHEM 404,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Hampshire,Univ New Hampshire,CHEM 404,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Jersey,Bergen Cmty Coll,"CHM 241
AND CHM 240","GENERAL CHEMISTRY II-LAB
AND GENERAL CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
New Jersey,Brookdale Cmty Coll,CHEM 102,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Jersey,Burlington Co Coll,CHEM 117,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Jersey,Camden Co Coll,CHM 112,CHEMISTRY II - SCIENCE,CHEM 1200,CHEMISTRY II,4.0
New Jersey,County Coll Morris,"CHM 128
AND CHM 127","GENERAL CHEMISTRY II LAB
AND GENERAL CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
New Jersey,Gloucester Co Coll,CHM 112,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Jersey,Hudson Co Cmty Coll,CHP 211,COLLEGE CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Jersey,Mercer Co Cmty Coll,CHE 102,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Jersey,Middlesex County Col,"CHEM 122
AND CHEM 126","GENERAL CHEM II LECTURE
AND GENERAL CHEM II LAB",CHEM 1200,CHEMISTRY II,4.0
New Jersey,Middlesex County Col,CHM 124,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Jersey,NJ Inst of Technology,"CHEM 124
AND CHEM 125
AND CHEM 126","GEN CHEMISTRY LAB
AND GENERAL CHEMISTRY I
AND GEN CHEMISTRY II","CHEM 1200
AND CHEM 1100","CHEMISTRY II
AND CHEMISTRY I","3.0
AND 4.0"
New Jersey,Passaic Co Cmty Coll,CH 112,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Jersey,Raritan Vly Cmty Clg,CHEM 104,GENERAL CHEMISTRY II,CHEM 1200,CHEMISTRY II,4.0
New Jersey,Rutgers Univ. New Brunswick,"160 102
AND 160 162","GENERAL CHEMISTRY RECITATION
AND GENERAL CHEMISTRY",CHEM 1200,CHEMISTRY II,4.0
New Jersey,Stevens Inst of Technolgy,"CH 116
AND CH 118","GENERAL CHEMISTRY II
AND GENERAL CHEMISTRY LAB II",CHEM 1200,CHEMISTRY II,4.0
New Jersey,Union County College,"CHEL 112
AND CHE 112","GENERAL CHEMISTRY II LAB
AND GENERAL CHEMISTRY II",CHEM 1200,CHEMISTRY II,4.0
New Mexico,New Mex Military Ins,"CHEM 1224
AND CHEM 1220L","GENERAL CHEMISTRY II
AND GENERAL CHEMISTRY II LAB",CHEM 1200,CHEMISTRY II,4.0
