School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New York,Orange Co Cmty Coll,"55 222
AND 55 221","BUSINESS LAW 2
AND BUSINESS LAW 1","MGMT 1000
AND MGMT 1260","MANAGEMENT ELECTIVE
AND BUSINESS LAW AND ETHICS","3.0
AND 3.0"
New York,Orange Co Cmty Coll,"BUS 202
AND BUS 201","BUSINESS LAW 2
AND BUSINESS LAW","MGMT 2000
AND MGMT 1260","MANAGEMENT ELECTIVE
AND BUSINESS LAW AND ETHICS","3.0
AND 3.0"
New York,SUNY Clg Ag Tech Cob,BADM 224,BUSINESS LAW II,MGMT 1260,EXTERNAL ENVIRON OF BUS,3.0
New York,SUNY College Oswego,"BLW 381
AND BLW 355","BUSINESS LAW II
AND LEGAL & REG ENVIRON OF BUS",MGMT 1260,EXTERNAL ENVIRON OF BUS,3.0
New York,Schenectady Co C C,"BUS 121
AND BUS 123","BUSINESS LAW I
AND BUSINESS LAW II","MGMT 2000
AND MGMT 1260","MANAGEMENT ELECTIVE
AND EXTERNAL ENVIRON OF BUS","3.0
AND 3.0"
New York,Schenectady Co C C,BUS 123,BUSINESS LAW II,MGMT 1260,EXTERNAL ENVIRON OF BUS,3.0
New York,Siena College,BLAW 300,LEGAL ENV. OF BUSINESS,MGMT 1260,EXTERNAL ENVIRON OF BUS,3.0
New York,St Johns Univ Jamca,LAW 1310,LAW IN A BUS. ENVIRONMENT,MGMT 1260,EXTERNAL ENVIRON OF BUS,3.0
New York,Suny Coll Tech Alfrd,BUAD 3043,BUSINESS LAW I,MGMT 1260,EXTERNAL ENVIRON OF BUS,3.0
Ohio,Miami Univ Oxford,BLS 342,LEGAL ENVIRONMENT OF BUSINESS,MGMT 1260,BUSINESS LAW AND ETHICS,3.0
Pennsylvania,Montgomery Co C C,MG 201,BUSINESS LAW,MGMT 1260,BUSINESS LAW AND ETHICS,3.0
Washington,Edmonds Cmty Coll,BUS& 201,BUSINESS LAW,MGMT 1260,BUSINESS LAW AND ETHICS,4.0
Washington,Wenatchee Valley Col,BUS& 201,BUSINESS LAW,MGMT 1260,BUSINESS LAW AND ETHICS,4.0
