School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New York,SUNY Coll Brockport,"MTH 202
AND MTH 203","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,SUNY Coll Cortland,"MAT 236
AND MAT 237","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,SUNY Inst. of Tech Utica/Rome,MAT 253,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,SUNY Laguardia Comm. Coll.,MAT 203,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,SUNY Maritime Coll,"MATH 211
AND MATH 102","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,SUNY Oneonta,MATH 276,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,SUNY Oneonta,"MATH 276
AND MATH 223
AND MATH 224","CALCULUS III
AND CALCULUS I
AND CALCULUS II","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
New York,SUNY Plattsburgh,MAT 326,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,SUNY at Stony Brook,"AMS 261
AND AMS 161","APPLIED CALCULUS III
AND APPLIED CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Schenectady Co C C,"MAT 181
AND MAT 240","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Schenectady Co C C,MAT 240,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Skidmore College,"MA 202
AND MA 113","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Suffolk Co Cc Ammrmn,"MAT 142
AND MAT 203","CAL W/ANALYTIC GEOM II
AND CALC W/ANALYTIC GEOM III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Suffolk Co Cc Rivrhd,"MAT 142
AND MAT 203","CALC W/ANALYTIC GEOM II
AND CALC W / ANALYTIC GEOMETRY III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Suny Coll Tech Cnton,"MATH 263
AND MATH 162","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Syracuse University,"MAT 397
AND MAT 296","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,The City College of New York,"MATH 20200
AND MATH 20300","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,The City College of New York,"MATH 21300
AND MATH 21200","CALCULUS III WITH VECTOR ANALY
AND CALCULUS II WITH INTRODUCTION","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Tompkins-Cortland Cc,"MATH 203
AND MATH 202","CALCULUS III
AND CALCULUS II","MATH 1020
AND MATH 2011","CALCULUS II
AND MULTIVARIABLE CALCULUS","4.0
AND 2.0"
New York,US Military Academy,MA 255,ADV MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Ulster Co Cmty Coll,"MAT 203
AND MAT 180","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Union College NY,MTH 117,CALCULUS 4-INTEGRAL VECTOR CAL,MATH 2011,MULTIVARIABLE CALCULUS,2.0
New York,Utica Col Syracuse U,"MAT 302
AND MAT 202
AND MAT 301","CALCULUS IV
AND CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
New York,Westchester Cmty Col,"MATH 191
AND MATH 230","CALCULUS 2
AND CALCULUS 3","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
North Carolina,Duke University,MATH 212,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
North Carolina,North Carolina St U,MA 242,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
North Carolina,Wake Technical Coll,"MAT 273
AND MAT 272","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Ohio,Case Western Reserve,"MATH 122
AND MATH 223","CALC FOR SCI & ENGR II
AND CALC FOR SCI & ENGR III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Ohio,Case Western Reserve,MATH 223,CALC FOR SCI & ENGR III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Ohio,Oberlin College,MATH 231,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Ohio,Ohio State University,MATH 2182H,HONORS CALCULUS 2,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Oklahoma,Univ Oklahoma,MATH 2934,DIFF & INT CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Oregon,Portland State University,MTH 254,CALCULUS IV,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Oregon,Willamette Univ,MATH 249,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Pennsylvania,Bucknell Univ,"MATH 211
AND MATH 202","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Pennsylvania,Carnegie Mellon Univ,MSC 21259,CALCULUS IN 3-D,"MATH 2000
AND MATH 2011","MATHEMATICS ELECTIVE
AND MULTIVARIABLE CALCULUS","1.0
AND 2.0"
Pennsylvania,Dickinson College,MATH 171,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Pennsylvania,Drexel University,MATH 200,MULTIVARIATE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Pennsylvania,Franklin & Marshall,MAT 111,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Pennsylvania,Gettysburg College,MATH 211,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Pennsylvania,Lehigh Carbon Cmty C,"MAT 190
AND MAT 195
AND MAT 200
AND MAT 205","CALC & ANALYTIC GEOM I
AND CALC & ANALYTIC GEOMETRY
AND CALC & ANALYTIC GEOM III
AND CALC & ANALYTIC GEOMETRY","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
Pennsylvania,Montgomery Co C C,"MAT 202
AND MAT 201","CALC & ANAL GEOMETRY III
AND CALC & ANAL GEOMETRY II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Pennsylvania,Temple University,MATH 2043,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Pennsylvania,Villanova University,MAT 2500,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Pennsylvania,Widener University,MATH 241,MULTIVARIABLE CALCULUS,MATH 2011,MULTIVARIABLE CALCULUS,2.0
SOUTH KOREA,Seoul Natl Univ.,ENGR 08,ENGINEERING MATHEMATICS II,MATH 2011,MULTIVARIABLE CALCULUS,2.0
South Carolina,Univ South Carolina,"MATH 241
AND MATH 142","VECTOR CALCULUS
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
TURKEY,Anadolu University,"MATH 1
AND MATH 2","ADVANCED CALCULUS I
AND ADVANCED CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Tennessee,Austin Peay State University,"MATH 1920
AND MATH 2110","CALCULUS AND ANALY GEOMETRY
AND CALCULUS","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Texas,Houston Community College,"MATH 2415
AND MATH 2414","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Vermont,University of Vermont,MATH 121,CALCULUS III,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Virginia,Lord Fairfax C C,"MTH 174
AND MTH 277","CALCULUS W/ANALYTICAL GEOM II
AND VECTOR CALCULUS","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Virginia,Northern Virginia CC Annandale,"MTH 265
AND MTH 264","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Virginia,Richard Bland Coll,"MATH 261
AND MATH 252","MULTIVARIABLE CALCULUS
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Virginia,Thomas Nelson C C,"MTH 265
AND MTH 264","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Washington,Green River C C,MATH& 254,CALCULUS V,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Washington,Seattle Central College,"MATH& 163
AND MATH& 152","CALCULUS 3
AND CALCULUS II: INTEGRAL","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Washington,University of Washington,"MATH 126
AND MATH 125","CALC ANALYT GEOM III
AND CALC ANALYT GEOM II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
West Virginia,West Virginia Univ,"MATH 251
AND MATH 156","MULTIVARIABLE CALCULUS
AND CALCULUS 2","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Wisconsin,Marquette University-Law Sch.,MATH 2450,CALCULUS 3,MATH 2011,MULTIVARIABLE CALCULUS,2.0
Wisconsin,Univ Wisc Madison,"MATH 234
AND MATH 222","CALC-FUNCTIONS OF VARIABLES
AND CALCULUS & ANALY GEOMETRY","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
Wyoming,University of Wyoming,"MATH 2205
AND MATH 2210","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
