School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Connecticut,Univ of Connecticut,PSYC 1103,GENERAL PSYCHOLOGY II,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Hawaii,Maui Community Coll,PSY 170,PSYCH OF ADJUSTMENT,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Indiana,Indiana Univ Bloomng,PSY-P 101,INTRODUCTORY PSYCHOLOGY,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Bentley University,PS 132,ISS & INVEST IN PSYCHOLOGY,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,PS 242,PERSONALITY THEORIES,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Gordon College,GEN 175,APP OF LEARNING THEORY-CLAREND,PSYC 1000,PSYCHOLOGY ELECTIVE,2.0
Massachusetts,Northeastern University,PSY 1010,INTRO PSYCHOLOGY: FUND,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Quinsigamond C C,PSY 118,PSYCHOLOGY INTERPERSONAL REL,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Massachusetts,Quinsigamond C C,PSY 158,HUMAN RELATIONS IN ORGS,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Michigan,Schoolcraft College,PSYCH 153,HUMAN RELATIONS,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Minnesota,University of Northwestern,PSY 2108,LIFESPAN PSYCHOLOGY,PSYC 1000,PSYCHOLOGY ELECTIVE,4.0
Minnesota,University of Northwestern,PSY 3308,PSYCHOLOGY OF COUNSELING,PSYC 1000,PSYCHOLOGY ELECTIVE,4.0
New Jersey,Bergen Cmty Coll,PSY 102,INTRO ABNORMAL PSYCHOLOGY,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New Jersey,Brookdale Cmty Coll,PSYC 106,INTRO TO PSYCHOLOGY II,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New Jersey,Rutgers Univ. New Brunswick,830 331,INFANT & CHILD DEVELOPMENT,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,Cazenovia Coll,SB 101H,FYS: POS PSYCH AT MOVIES,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,Corning Cmty Coll,HLTH 1202,PERSPECTIVES OF DRUGS,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,Corning Cmty Coll,WELL 1016,HAPPINESS AND HEALTH,PSYC 1000,PSYCHOLOGY ELECTIVE,1.0
New York,Jamestown Cmty Coll,PSY 1570,PSYCH OF THE WORKPLACE,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,Marymount Manhattn C,PSYCH 102,GEN PSYCH: PHYS & COGN PROCESS,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,Monroe Cmty College,PSY 100,PSYCH OF INTERPERSONAL RELAT,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,Orange Co Cmty Coll,25 112,GENERAL PSYCH 2,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,SUNY Albany,APSY 101,INTRO TO PSYCHOLOGY,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,St Johns Univ Sta Is,PSY 1000C,CORE: INTRO TO PSYCHOLOGY,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,Syracuse University,PSY 205,FOUNDATIONS OF HUMAN BEHAVIOR,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,The City College of New York,PSY 10200,PSY IN MODERN WORLD,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
New York,University of Rochester,BCS 110,NEURAL FOUND OF BEHAVIOR,PSYC 1000,PSYCHOLOGY ELECTIVE,4.0
Ohio,Oberlin College,FYSP 087,PSYCHOLOGICAL MYTHBUSTERS,PSYC 1000,PSYCHOLOGY ELECTIVE,4.0
Ohio,Oberlin College,PSYC 100,INTRO TO PSYCHOLOGICAL SCIENCE,PSYC 1000,PSYCHOLOGY ELECTIVE,4.0
Oregon,Portland Cmty Coll,PSY 201A,INTRO TO PSYCHOLOGY-PART I,PSYC 1000,PSYCHOLOGY ELECTIVE,4.0
Oregon,Rogue Cmty College,PSY 101,PSYCHOLOGY OF HUMAN RELATIONS,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Pennsylvania,Gettysburg College,FYS 123-1,THE PLAYFUL MIND,PSYC 1000,PSYCHOLOGY ELECTIVE,4.0
Texas,Richland College,EDUC 1300,LEARNING FRAMEWORK,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Vermont,Comm Coll Of Vermont,PSY 1030,PSYCH OF CONSCIOUSNESS,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Vermont,Landmark College,EDU 1011,PERSPECT IN LEARNING,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Vermont,Vermont Tech College,PSY 1050,HUMAN GROWTH & DEVELOPMENT,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Virginia,Hampden-Sydney Coll,PSYC 102,PSYCHOLOGY AS SOCIAL SCIENCE,PSYC 1000,PSYCHOLOGY ELECTIVE,3.0
Washington,South Puget Sound Cc,PSYC 116,PSYC OF HUMAN REL.,PSYC 1000,PSYCHOLOGY ELECTIVE,4.0
